File	Total reads	Remaining reads	Remaining ratio
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0629_2.fastq.gz.filter_k20_s8_4	1036770	1712	0.00165128
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0509_1.fastq.gz.filter_k20_s8_4	1048801	810	0.00077231
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0374_1.fastq.gz.filter_k20_s8_4	4546557	3554626	0.781828
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0612_1.fastq.gz.filter_k20_s8_4	1025387	885	0.000863089
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0055_1.fastq.gz.filter_k20_s8_4	945382	22454	0.0237512
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1275.R2.fastq.gz.filter_k20_s8_4	4801243	80328	0.0167307
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0708_1.fastq.gz.filter_k20_s8_4	1012204	1727	0.00170618
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0701_2.fastq.gz.filter_k20_s8_4	930342	320	0.00034396
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0161_1.fastq.gz.filter_k20_s8_4	4309029	2355817	0.546716
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0716_2.fastq.gz.filter_k20_s8_4	932840	6277	0.00672891
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0746_2.fastq.gz.filter_k20_s8_4	944475	1366	0.00144631
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0013_2.fastq.gz.filter_k20_s8_4	3950738	932453	0.23602
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0756_1.fastq.gz.filter_k20_s8_4	990309	1599	0.00161465
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271174_1.fastq.gz.filter_k20_s8_4	1446084	7274	0.00503014
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0454_2.fastq.gz.filter_k20_s8_4	1044234	1683	0.00161171
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270933_1.fastq.gz.filter_k20_s8_4	4340954	1699356	0.391471
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0768_2.fastq.gz.filter_k20_s8_4	907947	7160	0.00788592
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0790_2.fastq.gz.filter_k20_s8_4	922621	1129	0.00122369
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0046.R1.fastq.gz.filter_k20_s8_4	4398870	34870	0.00792704
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0715_2.fastq.gz.filter_k20_s8_4	871618	4914	0.00563779
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0286_1.fastq.gz.filter_k20_s8_4	4657132	63937	0.0137288
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0693_1.fastq.gz.filter_k20_s8_4	1073989	2477	0.00230636
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0746_1.fastq.gz.filter_k20_s8_4	944475	1553	0.0016443
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0031_1.fastq.gz.filter_k20_s8_4	4346117	1752490	0.403231
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0701_1.fastq.gz.filter_k20_s8_4	930342	284	0.000305264
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0334_2.fastq.gz.filter_k20_s8_4	4123868	10527	0.0025527
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0629_1.fastq.gz.filter_k20_s8_4	1036770	1579	0.001523
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H2NYMCCXY/CSD16-FAI-0157_1.fastq.gz.filter_k20_s8_4	482444907	384802350	0.797609
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0716_1.fastq.gz.filter_k20_s8_4	932840	7338	0.0078663
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0255_1.fastq.gz.filter_k20_s8_4	4721751	102635	0.0217366
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0513_2.fastq.gz.filter_k20_s8_4	828772	1009	0.00121746
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0468_2.fastq.gz.filter_k20_s8_4	744596	10201	0.0137
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0627_2.fastq.gz.filter_k20_s8_4	4154450	41538	0.00999844
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0790_1.fastq.gz.filter_k20_s8_4	922621	1233	0.00133641
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0768_1.fastq.gz.filter_k20_s8_4	907947	8345	0.00919107
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0220_1.fastq.gz.filter_k20_s8_4	4605185	72930	0.0158365
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0737_2.fastq.gz.filter_k20_s8_4	814901	2123	0.00260522
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0732_2.fastq.gz.filter_k20_s8_4	4208307	17273	0.0041045
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0715_1.fastq.gz.filter_k20_s8_4	871618	5892	0.00675984
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0454_1.fastq.gz.filter_k20_s8_4	1044234	3259	0.00312095
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0748_2.fastq.gz.filter_k20_s8_4	757599	258	0.00034055
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0047.R1.fastq.gz.filter_k20_s8_4	4391291	12923	0.00294287
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0765_2.fastq.gz.filter_k20_s8_4	812646	4245	0.00522368
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270915_2.fastq.gz.filter_k20_s8_4	4028552	962088	0.238817
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0616_2.fastq.gz.filter_k20_s8_4	750701	880	0.00117224
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0600_2.fastq.gz.filter_k20_s8_4	799983	2327	0.00290881
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0448_2.fastq.gz.filter_k20_s8_4	4081488	18792	0.0046042
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0513_1.fastq.gz.filter_k20_s8_4	828772	1239	0.00149498
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0690_2.fastq.gz.filter_k20_s8_4	840814	1651	0.00196357
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0310_1.fastq.gz.filter_k20_s8_4	4498581	28476	0.00633
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0737_1.fastq.gz.filter_k20_s8_4	814901	2504	0.00307277
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0641_2.fastq.gz.filter_k20_s8_4	4013109	57675	0.0143717
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0600_1.fastq.gz.filter_k20_s8_4	799983	2787	0.00348382
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0765_1.fastq.gz.filter_k20_s8_4	812646	4794	0.00589925
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0023_2.fastq.gz.filter_k20_s8_4	3775838	1153961	0.305617
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0748_1.fastq.gz.filter_k20_s8_4	757599	269	0.000355069
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0468_1.fastq.gz.filter_k20_s8_4	744596	14760	0.0198228
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0643_1.fastq.gz.filter_k20_s8_4	4456638	6006	0.00134765
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0769_2.fastq.gz.filter_k20_s8_4	713226	4166	0.00584107
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0287_1.fastq.gz.filter_k20_s8_4	4646676	67931	0.0146193
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0690_1.fastq.gz.filter_k20_s8_4	840814	1207	0.00143551
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0616_1.fastq.gz.filter_k20_s8_4	750701	1404	0.00187025
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0689_2.fastq.gz.filter_k20_s8_4	4071999	64729	0.0158961
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0788_2.fastq.gz.filter_k20_s8_4	686988	530	0.000771484
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0055_2.fastq.gz.filter_k20_s8_4	635734	889	0.00139838
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0311_1.fastq.gz.filter_k20_s8_4	4565640	16488	0.00361132
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0700_2.fastq.gz.filter_k20_s8_4	679396	1364	0.00200767
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0055_1.fastq.gz.filter_k20_s8_4	635734	1612	0.00253565
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0352_1.fastq.gz.filter_k20_s8_4	4528997	1166975	0.257667
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0769_1.fastq.gz.filter_k20_s8_4	713226	4842	0.00678887
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0070.R2.fastq.gz.filter_k20_s8_4	4016236	7314	0.00182111
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0788_1.fastq.gz.filter_k20_s8_4	686988	504	0.000733637
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0671_2.fastq.gz.filter_k20_s8_4	610828	1979	0.00323986
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCVMTCCXY/5106-CEM-0019_1.fastq.gz.filter_k20_s8_4	4127919	2238818	0.54236
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0457_2.fastq.gz.filter_k20_s8_4	709833	1255	0.00176802
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0779_2.fastq.gz.filter_k20_s8_4	614912	596	0.000969244
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0121_1.fastq.gz.filter_k20_s8_4	4221390	2334295	0.552968
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0578_2.fastq.gz.filter_k20_s8_4	600233	859	0.00143111
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270905_2.fastq.gz.filter_k20_s8_4	672151	2147	0.00319422
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0320_1.fastq.gz.filter_k20_s8_4	4554430	47684	0.0104698
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0700_1.fastq.gz.filter_k20_s8_4	679396	1710	0.00251694
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0780_2.fastq.gz.filter_k20_s8_4	586325	123	0.000209781
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0297_2.fastq.gz.filter_k20_s8_4	4140469	12383	0.00299072
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0779_1.fastq.gz.filter_k20_s8_4	614912	652	0.00106031
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0584_2.fastq.gz.filter_k20_s8_4	567988	1427	0.00251238
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0695_2.fastq.gz.filter_k20_s8_4	641014	1054	0.00164427
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270924_2.fastq.gz.filter_k20_s8_4	3905130	1652892	0.423262
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0578_1.fastq.gz.filter_k20_s8_4	600233	1053	0.00175432
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0795_2.fastq.gz.filter_k20_s8_4	541619	136	0.000251099
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0088.R1.fastq.gz.filter_k20_s8_4	4383471	91614	0.0208999
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1297.R2.fastq.gz.filter_k20_s8_4	640254	3651	0.00570242
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0115_2.fastq.gz.filter_k20_s8_4	4198345	285713	0.0680537
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0457_1.fastq.gz.filter_k20_s8_4	709833	2679	0.00377413
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0671_1.fastq.gz.filter_k20_s8_4	610828	2715	0.00444479
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0439_1.fastq.gz.filter_k20_s8_4	4437681	39838	0.00897721
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0780_1.fastq.gz.filter_k20_s8_4	586325	193	0.000329169
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0127_2.fastq.gz.filter_k20_s8_4	499179	216	0.000432711
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0432_2.fastq.gz.filter_k20_s8_4	4002076	23103	0.00577275
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1297.R1.fastq.gz.filter_k20_s8_4	640254	193	0.000301443
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0584_1.fastq.gz.filter_k20_s8_4	567988	1877	0.00330465
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0122_2.fastq.gz.filter_k20_s8_4	3864641	1547143	0.400333
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0771_2.fastq.gz.filter_k20_s8_4	541619	2639	0.00487243
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0670_2.fastq.gz.filter_k20_s8_4	546534	890	0.00162844
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0774_2.fastq.gz.filter_k20_s8_4	537371	528	0.000982561
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0078_2.fastq.gz.filter_k20_s8_4	3760124	1558787	0.414557
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0733_2.fastq.gz.filter_k20_s8_4	506187	3653	0.0072167
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0695_1.fastq.gz.filter_k20_s8_4	641014	843	0.0013151
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0159_2.fastq.gz.filter_k20_s8_4	3969598	1808803	0.455664
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0511_2.fastq.gz.filter_k20_s8_4	507024	100	0.000197229
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0718_2.fastq.gz.filter_k20_s8_4	176250525	132872695	0.753885
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0795_1.fastq.gz.filter_k20_s8_4	541619	117	0.000216019
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0127_1.fastq.gz.filter_k20_s8_4	499179	286	0.000572941
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-0005.R1.fastq.gz.filter_k20_s8_4	4366392	721080	0.165143
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1313.R2.fastq.gz.filter_k20_s8_4	470872	1182	0.00251024
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270954_2.fastq.gz.filter_k20_s8_4	3964443	777053	0.196006
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0774_1.fastq.gz.filter_k20_s8_4	537371	459	0.000854158
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0771_1.fastq.gz.filter_k20_s8_4	541619	3036	0.00560542
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0527_2.fastq.gz.filter_k20_s8_4	460935	190	0.000412206
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0082_2.fastq.gz.filter_k20_s8_4	3937671	844778	0.214537
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0511_1.fastq.gz.filter_k20_s8_4	507024	104	0.000205118
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0733_1.fastq.gz.filter_k20_s8_4	506187	4361	0.00861539
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0670_1.fastq.gz.filter_k20_s8_4	546534	1305	0.00238777
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5JCCXY/5106-CEM-0024_1.fastq.gz.filter_k20_s8_4	4388292	2084327	0.474975
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0605_2.fastq.gz.filter_k20_s8_4	494073	590	0.00119416
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0460_2.fastq.gz.filter_k20_s8_4	509945	591	0.00115895
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0414_1.fastq.gz.filter_k20_s8_4	4442430	41712	0.00938946
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17DB4959/H3MGVCCXY/4959-DB-1313.R1.fastq.gz.filter_k20_s8_4	470872	911	0.00193471
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0192_2.fastq.gz.filter_k20_s8_4	411705	36	8.74413e-05
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0731_2.fastq.gz.filter_k20_s8_4	435773	1367	0.00313695
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0338_1.fastq.gz.filter_k20_s8_4	4417644	2195327	0.496945
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0530_2.fastq.gz.filter_k20_s8_4	434483	685	0.00157659
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0512_2.fastq.gz.filter_k20_s8_4	427727	1165	0.0027237
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL270987_2.fastq.gz.filter_k20_s8_4	4094595	314768	0.076874
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0527_1.fastq.gz.filter_k20_s8_4	460935	194	0.000420884
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0547_2.fastq.gz.filter_k20_s8_4	420011	988	0.00235232
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0202_1.fastq.gz.filter_k20_s8_4	4626027	65300	0.0141158
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0529_2.fastq.gz.filter_k20_s8_4	428174	976	0.00227945
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0248_1.fastq.gz.filter_k20_s8_4	4529679	113868	0.0251382
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCY5HCCXY/SL271180_2.fastq.gz.filter_k20_s8_4	576628	1412	0.00244872
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0781_2.fastq.gz.filter_k20_s8_4	433248	2163	0.00499252
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H3KHWCCXY/4890-CEM-0231_1.fastq.gz.filter_k20_s8_4	4629880	75139	0.0162291
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0558_2.fastq.gz.filter_k20_s8_4	423911	1167	0.00275294
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0192_1.fastq.gz.filter_k20_s8_4	411705	13	3.1576e-05
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0567_2.fastq.gz.filter_k20_s8_4	418536	2028	0.00484546
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2016/haib17CEM4890/H75CGCCXY/4890-CEM-0324_1.fastq.gz.filter_k20_s8_4	4546905	39776	0.00874793
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCV72CCXY/5106-CEM-0191_2.fastq.gz.filter_k20_s8_4	390685	66	0.000168934
/cluster/work/grlab/projects/metagenome/benchmark_metasub/csd_2017/haib17CEM5106/HCCGHCCXY/5106-CEM-0605_1.fastq.gz.filter_k20_s8_4	494073	306	0.000619342
